Plot,Repeat,PAR,A,Ci,gs,Flag_removal
2182,2,148.3576355,5.815236114,322.8535605,0.133697859,
2182,2,50.62149429,1.19087463,379.2024912,0.127977484,
2182,2,50.62149429,1.19087463,379.2024912,0.127977484,
2182,3,1800.641846,18.52807881,246.7883362,0.222878285,
2182,3,1099.356445,17.43136859,263.2426059,0.234965773,
2182,3,501.739563,13.80120785,293.8489352,0.24249756,
2182,3,298.7799988,11.68785056,305.5716198,0.23157847,
2182,3,151.2145081,7.172644992,336.8089669,0.221189795,
2182,3,50.09414291,2.417565889,370.7335147,0.191816679,
2182,3,50.09414291,2.417565889,370.7335147,0.191816679,
2183,1,1799.541016,12.45289097,228.1219917,0.127077277,
2183,1,1100.112549,11.54424922,232.3270851,0.119648452,
2183,1,501.2423401,9.805038809,257.7822797,0.120074817,
2183,1,299.6341248,6.476483917,298.9435478,0.114253841,
2183,1,150.8462372,3.810625412,329.5439102,0.099789469,
2183,1,51.3020401,1.468268858,365.9919154,0.091614178,
2183,1,51.3020401,1.468268858,365.9919154,0.091614178,
2183,2,1798.795166,7.458421406,286.7531074,0.120339384,
2183,2,1101.537476,8.409379228,278.5190769,0.123318961,
2183,2,503.0386047,7.054418927,306.7698943,0.136264485,
2183,2,298.9263916,5.100260479,330.8174367,0.13733083,
2183,2,148.0668488,3.141475623,352.7772368,0.131438078,
2183,2,50.70962524,0.060433318,391.1921658,0.128882755,
2183,2,50.70962524,0.060433318,391.1921658,0.128882755,
2183,3,1800.588623,29.39783143,225.3400053,0.301087806,
2183,3,1100.515503,25.853788,254.0990595,0.318664765,
2183,3,498.1663513,19.69896159,281.9529146,0.300181647,
2183,3,299.2514648,18.03692747,285.7828524,0.281180245,
2183,3,151.579361,10.77514933,324.2787264,0.259473602,
2183,3,50.26620865,3.025481433,370.9231761,0.221892281,
2183,3,50.26620865,3.025481433,370.9231761,0.221892281,
2184,1,1799.488647,17.412691,270.8409256,0.245955228,
2184,1,1101.306763,17.32311786,272.143884,0.244392799,
2184,1,501.1174011,14.62589684,295.0451717,0.25354306,
2184,1,298.5147095,9.992165303,327.003436,0.259339723,
2184,1,149.0028381,4.522744055,361.0788795,0.248070283,
2184,1,48.71708679,1.116443231,383.8152548,0.237051576,
2184,1,48.71708679,1.116443231,383.8152548,0.237051576,
2184,3,1798.901489,5.314866259,-182.1574392,0.014697556,x
2184,3,1102.077881,6.749262141,10895.56518,-0.001019956,x
2184,3,499.7998962,5.473974766,1099.961036,-0.012282816,x
2184,3,298.0427551,5.075210594,763.3733367,-0.021743914,x
2184,3,151.8330383,4.54242543,597.7378752,-0.035246303,x
2184,3,49.39570999,5.096096653,579.2997281,-0.04352446,x
2184,3,49.39570999,5.096096653,579.2997281,-0.04352446,x
2185,1,1799.232178,5.200893945,190.6503749,0.0418537,
2185,1,1102.077515,6.002504725,198.0994831,0.049964054,
2185,1,500.4081726,7.432937024,165.4904929,0.052628883,
2185,1,301.7676086,7.069427428,204.0745727,0.060297669,
2185,1,150.1672668,5.373581261,261.8132413,0.06591583,
2185,1,50.96634674,1.465225395,351.5416376,0.056105546,
2185,1,50.96634674,1.465225395,351.5416376,0.056105546,
2185,2,1799.943359,1.538622884,174.3116506,0.01150864,x
2185,2,1098.014893,2.311879285,57.90292792,0.011072469,x
2185,2,499.020813,1.80577645,149.9537274,0.011922461,x
2185,2,299.6562805,1.81358488,156.0984104,0.012246557,x
2185,2,151.8966827,2.029603977,85.37408598,0.010521517,x
2185,2,50.29909134,0.58889289,255.699412,0.006855319,x
2185,2,50.29909134,0.58889289,255.699412,0.006855319,x
2185,3,1799.466309,24.00839981,222.9611689,0.239170231,
2185,3,1100.984619,21.99622071,239.123237,0.240651858,
2185,3,498.6929321,18.80177133,252.0307111,0.221928858,
2185,3,300.5494385,14.51939229,277.093105,0.20654136,
2185,3,151.0640106,8.622371684,319.8724507,0.19245654,
2185,3,51.41714096,2.683643814,369.8262604,0.176795854,
2185,3,51.41714096,2.683643814,369.8262604,0.176795854,
2186,1,1798.730225,19.5625251,211.321659,0.18037051,
2186,1,1102.158325,19.30688236,226.2162255,0.193387107,
2186,1,500.4252625,14.45766579,259.8488574,0.180323567,
2186,1,299.0482788,10.81239743,284.8069375,0.164755263,
2186,1,149.7830963,5.536640306,328.1087882,0.13999469,
2186,1,49.23506165,0.53382033,385.4210673,0.114325528,
2186,1,49.23506165,0.53382033,385.4210673,0.114325528,
2186,2,1799.435303,17.64258825,261.5446356,0.223630068,
2186,2,1099.20105,15.87813387,260.0814407,0.19727215,
2186,2,498.728302,13.08841894,261.9869095,0.162924454,
2186,2,300.4803162,8.928626504,287.4237077,0.13727099,
2186,2,149.4046021,5.640247449,306.0656862,0.10383124,
2186,2,50.25667191,2.418619889,341.6112461,0.074023781,
2186,2,50.25667191,2.418619889,341.6112461,0.074023781,
2186,3,1801.966064,21.0804976,285.490557,0.333384538,
2186,3,1100.943481,21.42727883,267.7920443,0.28707139,
2186,3,502.013855,15.81886087,288.5876032,0.252439146,
2186,3,299.2573242,11.68435205,311.8094096,0.238179522,
2186,3,152.0891266,7.483514984,333.9978396,0.205712475,
2186,3,49.15195847,2.213436548,374.2877525,0.183921586,
2186,3,49.15195847,2.213436548,374.2877525,0.183921586,
2187,1,1800.176025,6.787247927,255.5531791,0.081395386,
2187,1,1098.206421,7.779637325,243.6543586,0.084917147,
2187,1,500.9841919,7.117212982,265.2056642,0.090214756,
2187,1,297.9593201,5.986749285,285.7355786,0.090353545,
2187,1,147.2026062,1.984271073,354.6623428,0.084068222,
2187,1,50.05966568,1.274373989,364.309596,0.069579369,
2187,1,50.05966568,1.274373989,364.309596,0.069579369,
2187,2,1798.485229,20.50608433,259.513704,0.266773991,
2187,2,1098.680054,20.5177448,262.4214689,0.269517073,
2187,2,499.2507019,15.82076966,293.1869036,0.2700843,
2187,2,299.8519592,13.00319229,312.9516301,0.274938721,
2187,2,151.8645477,6.308723694,355.7366003,0.280280414,
2187,2,50.43379593,1.794448266,383.9205961,0.281831034,
2187,2,50.43379593,1.794448266,383.9205961,0.281831034,
2187,3,1800.633057,1.422624921,343.552811,0.051588619,x
2187,3,1800.562744,2.653178203,306.9878014,0.052494047,x
2187,3,1800.492432,1.563591467,306.8195343,0.030721138,x
2187,3,1800.470215,3.214886815,291.5108255,0.053255776,x
2187,3,1800.407715,1.941482369,239.119443,0.020709946,x
2187,3,1800.372314,3.871118046,268.8059461,0.051874242,x
2187,3,1800.325928,2.910910266,296.0619797,0.05064218,x
2187,3,1800.203735,1.974957417,317.9004718,0.045134165,x
2187,3,1800.140991,2.505365018,303.6579611,0.047389308,x
2187,3,1800.118652,2.620374695,296.1669005,0.045685374,x
2187,3,1800.079712,2.147205695,319.5574454,0.05034777,x
2187,3,1800.077026,1.234012863,335.3745984,0.037794697,x
2187,3,1800.073364,0.831926418,350.0846604,0.035527544,x
2187,3,1799.994995,2.186075895,312.6731313,0.046354521,x
2187,3,1799.983276,3.210028642,284.5709437,0.049614212,
2187,3,1799.955811,2.471308739,296.5974435,0.043086845,x
2187,3,1799.945313,1.071794426,341.8911059,0.037451915,x
2187,3,1799.896729,0.33007664,375.2502362,0.043221039,x
2187,3,1799.720337,2.47998852,295.7566664,0.043070495,x
2187,3,1799.712158,2.117914059,308.4108436,0.042610379,x
2187,3,1799.698975,2.364893461,294.1878765,0.040284292,x
2187,3,1799.545288,1.773518306,320.9189134,0.042351068,x
2187,3,1799.527954,1.100343524,344.3453167,0.04055405,x
2187,3,1799.46875,2.35760474,298.978621,0.04238986,x
2187,3,1799.421509,0.883401805,354.5110762,0.042807915,x
2187,3,1799.369995,1.801770407,318.5129373,0.041761209,x
2187,3,1799.351318,2.701795615,284.3571214,0.041523496,x
2187,3,1799.343018,1.862223936,316.4149752,0.041615075,x
2187,3,1799.300659,1.096801204,345.0711099,0.041351724,x
2187,3,1799.292603,1.772490843,316.1822357,0.039632912,x
2187,3,1799.221069,3.183995174,268.9261527,0.042669091,x
2187,3,1799.200317,0.893582914,351.6551453,0.040133616,x
2187,3,1799.134888,0.981842559,350.8717723,0.042866666,x
2187,3,1799.123291,1.458690459,328.8199992,0.039494572,x
2187,3,1799.120483,0.93792556,353.3221315,0.043297301,x
2187,3,1799.044067,0.866461549,353.8694989,0.04091121,x
2187,3,1799.038086,1.106822264,342.8054861,0.039351707,x
2187,3,1798.940796,0.858474417,355.2615753,0.042709771,x
2187,3,1798.926392,0.947256238,351.8170796,0.042455405,x
2187,3,1798.88855,1.572402968,328.1022482,0.042073448,x
2187,3,1798.826172,1.490505416,328.5551078,0.040351261,x
2187,3,1100.86731,3.660249692,289.9199799,0.058536074,
2187,3,500.932373,2.739533525,323.6321095,0.064251587,
2187,3,301.0039673,4.378802935,283.0034744,0.06388765,x
2187,3,148.5012512,3.105012457,318.7314459,0.066769088,
2187,3,50.6281662,0.44055527,383.5592427,0.067560872,
2187,3,50.6281662,0.44055527,383.5592427,0.067560872,
2188,2,1800.733643,20.61353414,230.301005,0.219134775,
2188,2,1101.669189,17.67679692,263.7257942,0.236992701,
2188,2,501.842804,13.04297591,304.5774934,0.254528154,
2188,2,300.0474548,9.516196546,327.6498813,0.250308447,
2188,2,148.9442596,6.755386568,345.8290314,0.242571871,
2188,2,50.39964294,1.770827486,380.5180558,0.235065845,
2188,2,50.39964294,1.770827486,380.5180558,0.235065845,
2188,3,1800.145752,21.75969727,258.0376205,0.311478954,
2188,3,1100.931763,19.4971638,279.5465961,0.331941537,
2188,3,500.8137817,16.84685943,298.8043611,0.343360591,
2188,3,298.3423767,13.07033497,313.00659,0.309596296,
2188,3,150.8583679,6.749218228,345.4334764,0.272070978,
2188,3,49.98559952,2.35841586,372.3127565,0.228258951,
2188,3,49.98559952,2.35841586,372.3127565,0.228258951,
2189,1,1801.269531,22.26124771,272.4668482,0.333748597,
2189,1,1102.395386,19.39353763,294.5583263,0.355169307,
2189,1,498.2606812,14.59298196,323.1536412,0.375401587,
2189,1,300.6274414,10.91447772,340.3480751,0.371061549,
2189,1,149.8302155,5.567385534,365.4469224,0.363410478,
2189,1,50.60147095,0.647431106,389.3117994,0.352537483,
2189,1,50.60147095,0.647431106,389.3117994,0.352537483,
2189,2,1801.876099,10.4231468,167.3385267,0.079665342,
2189,2,1100.476807,10.53442203,205.7354658,0.097383591,
2189,2,500.3634033,10.60015388,228.1783612,0.111099985,
2189,2,300.4023743,9.166637095,252.2244547,0.112611884,
2189,2,150.7770844,6.151172932,282.8802197,0.096237694,
2189,2,49.9543457,2.170515188,336.575636,0.068519394,
2189,2,49.9543457,2.170515188,336.575636,0.068519394,
2189,3,1802.71582,24.23318922,224.6288547,0.247123515,
2189,3,1098.044556,22.33228719,253.8678876,0.275035867,
2189,3,496.9120483,16.93700766,298.762402,0.304977533,
2189,3,301.3630371,12.81554464,322.3760015,0.303761359,
2189,3,150.9058685,6.946354299,355.1039895,0.297405405,
2189,3,48.64353943,2.194403188,382.5341345,0.288133144,
2189,3,48.64353943,2.194403188,382.5341345,0.288133144,
2190,1,1798.650757,14.41622176,90.24689797,0.076992192,
2190,1,1099.206543,12.38108859,136.666005,0.077874155,
2190,1,501.4661255,10.65817454,159.9000739,0.073301014,
2190,1,298.5565186,9.182415895,185.7211986,0.070770939,
2190,1,148.0862122,4.460473452,290.7157276,0.068836019,
2190,1,50.48060226,1.259314897,363.9927916,0.064817638,
2190,1,50.48060226,1.259314897,363.9927916,0.064817638,
2190,2,1797.788818,19.09344555,175.6378204,0.143070789,
2190,2,1100.8573,17.83611596,188.055872,0.141162139,
2190,2,499.8254395,14.91479573,195.6025251,0.121611768,
2190,2,301.9054565,11.10539176,246.4304368,0.121271429,
2190,2,149.3299408,4.767084932,328.6498594,0.115949014,
2190,2,51.40053177,1.807191414,369.2864847,0.111550298,
2190,2,51.40053177,1.807191414,369.2864847,0.111550298,
2190,3,1800.126587,18.57963887,172.2816652,0.139110015,
2190,3,1101.137085,16.91394059,205.1678372,0.148611423,
2190,3,501.0496826,12.76927386,250.9603502,0.147401115,
2190,3,298.4282227,10.78808484,270.1086785,0.143188641,
2190,3,148.86586,6.01647626,318.0353093,0.129160228,
2190,3,48.6095314,1.935987904,364.5367108,0.10492717,
2190,3,48.6095314,1.935987904,364.5367108,0.10492717,
2191,1,1801.960083,13.72769313,136.3855476,0.088795207,
2191,1,1101.280273,12.63427716,167.5164894,0.092664446,
2191,1,501.9737549,10.68092476,196.2639637,0.089291145,
2191,1,298.5290833,7.476911973,212.4452404,0.067654466,
2191,1,150.9303741,4.920591034,255.6717751,0.058262496,
2191,1,51.41404343,1.726699565,290.1227925,0.026981397,
2191,1,51.41404343,1.726699565,290.1227925,0.026981397,
2191,2,1800.348389,23.34484774,223.200856,0.234506062,
2191,2,1101.421875,21.4318917,250.8936759,0.257298096,
2191,2,502.7446289,15.92453891,288.855656,0.259746141,
2191,2,299.3352966,13.18903179,303.220413,0.247963852,
2191,2,147.9283905,7.342543129,337.9877769,0.221816107,
2191,2,50.4259758,1.490356707,379.2582281,0.185976732,
2191,2,50.4259758,1.490356707,379.2582281,0.185976732,
2191,3,1801.41626,10.46656905,158.2478491,0.073604681,
2191,3,1099.809448,9.37960879,183.1533997,0.073530195,
2191,3,501.510498,6.103789315,241.229325,0.065974015,
2191,3,299.8077393,4.712869846,254.2497106,0.05521756,
2191,3,150.4545288,2.193749371,307.208161,0.041623047,
2191,3,49.5643959,1.142616229,325.9039641,0.027287824,
2191,3,49.5643959,1.142616229,325.9039641,0.027287824,
2192,1,1800.571167,16.9124237,214.1104522,0.156795759,
2192,1,1099.141113,16.00944427,228.7017303,0.160923932,
2192,1,501.499115,13.49127499,246.5383925,0.151368151,
2192,1,297.999115,10.44583584,261.4957964,0.130005959,
2192,1,153.0045776,5.099611351,316.4181631,0.10941277,
2192,1,49.92734146,3.736816192,329.2614185,0.09611444,
2192,1,49.92734146,3.736816192,329.2614185,0.09611444,
2192,3,1799.484741,15.36533329,217.2195589,0.144519347,
2192,3,1099.58606,18.4335445,203.6606074,0.159795865,
2192,3,501.4360657,10.22173005,267.1574269,0.132706288,
2192,3,299.6865845,11.71902142,243.3637083,0.127002494,
2192,3,150.9061127,2.360035498,355.1610948,0.102382177,
2192,3,51.46487045,-1.882409754,428.6372076,0.084285824,
2192,3,51.46487045,-1.882409754,428.6372076,0.084285824,
2193,1,1799.11084,14.57728365,236.169296,0.154527184,
2193,1,1101.542603,13.00827044,259.537181,0.160898028,
2193,1,499.6639099,10.71221993,285.4105568,0.162944972,
2193,1,301.2179565,8.680102652,304.1573351,0.158778869,
2193,1,149.3542633,5.135131763,340.5754042,0.155830261,
2193,1,50.21711349,1.545386435,377.7830399,0.144477449,
2193,1,50.21711349,1.545386435,377.7830399,0.144477449,
2193,2,1798.27063,5.370830043,138.968938,0.034337812,x
2193,2,1101.288086,3.144253898,233.1896857,0.032089056,x
2193,2,501.4033813,2.413175666,251.1386822,0.027532569,x
2193,2,298.8257751,3.902653098,189.8925154,0.030853108,x
2193,2,148.9465332,2.57771879,264.0647731,0.032144116,x
2193,2,48.87100983,0.908247268,343.3012498,0.029584371,x
2193,2,48.87100983,0.908247268,343.3012498,0.029584371,x
2193,3,1800.355957,13.519681,217.9404395,0.126824598,
2193,3,1100.888062,13.71472535,234.0323378,0.140893216,
2193,3,501.4542542,11.9738202,250.7100482,0.13628133,
2193,3,299.3070984,10.48417811,257.4333866,0.124451067,
2193,3,148.2693176,5.463645557,319.6458161,0.117929672,
2193,3,49.3843956,2.451136974,355.7208707,0.099759965,
2193,3,49.3843956,2.451136974,355.7208707,0.099759965,
2194,1,1801.345581,21.43275387,253.5952604,0.26231028,
2194,1,1100.481445,19.74841079,262.255109,0.255580796,
2194,1,499.7141418,15.97427798,278.4845385,0.233010298,
2194,1,301.2952881,12.95128466,292.6286958,0.21379394,
2194,1,149.889328,7.1090941,335.6240565,0.202425998,
2194,1,50.74277878,1.230116374,383.4790342,0.186267991,
2194,1,50.74277878,1.230116374,383.4790342,0.186267991,
2194,2,1797.248657,18.57058607,78.33611282,0.096702776,
2194,2,1101.397827,17.24655004,126.5690758,0.105820024,
2194,2,499.600647,14.38080021,185.4739291,0.112729901,
2194,2,301.5540771,12.24947066,217.1277491,0.112790839,
2194,2,149.3487244,8.328345669,270.8399867,0.109188911,
2194,2,50.93504333,3.545969525,340.7385399,0.104405981,
2194,2,50.93504333,3.545969525,340.7385399,0.104405981,
2194,3,1800.243408,26.77111062,195.5278361,0.226668882,
2194,3,1098.013062,27.19969218,200.572864,0.234451152,
2194,3,500.8664856,21.79992445,239.7951276,0.233716147,
2194,3,297.1515503,15.28466634,273.205986,0.207532514,
2194,3,152.5428162,8.96396482,322.6349594,0.20171452,
2194,3,49.5100975,4.410042572,351.818521,0.162208677,
2194,3,49.5100975,4.410042572,351.818521,0.162208677,
2195,1,1801.927246,15.12097698,279.0503801,0.22129072,x
2195,1,1801.865479,11.37171734,304.6479721,0.216073595,x
2195,1,1801.807495,13.26249942,293.6813269,0.224357949,x
2195,1,1801.718994,12.34284574,295.9190174,0.213203345,x
2195,1,1801.648926,12.24988093,306.230826,0.238492439,x
2195,1,1801.568604,18.01932351,288.6741287,0.293458764,x
2195,1,1801.27356,14.81903349,293.1174712,0.249999324,x
2195,1,1801.206055,13.20785432,298.8568679,0.236115929,x
2195,1,1801.175049,16.15660739,274.0593075,0.227474353,x
2195,1,1801.160889,11.37128313,309.6526061,0.229153614,x
2195,1,1801.086304,14.17366915,281.0207579,0.211445783,x
2195,1,1800.90625,13.11797443,294.4487416,0.224032288,x
2195,1,1800.765015,17.65486544,268.900111,0.238491747,x
2195,1,1800.725708,16.61449781,275.4398639,0.236626107,x
2195,1,1800.682617,12.44085736,312.8868458,0.26423362,x
2195,1,1800.681763,15.25473879,307.0479687,0.303134984,x
2195,1,1800.605957,15.89250101,296.0538829,0.279994243,x
2195,1,1800.590576,14.76399553,297.95846,0.262248955,x
2195,1,1800.560181,17.71482905,291.6892794,0.297095607,x
2195,1,1800.534424,15.03269999,297.6250745,0.266673627,x
2195,1,1800.487061,14.57352321,300.0917112,0.265749091,x
2195,1,1800.445435,14.11440567,301.3863139,0.261486842,x
2195,1,1800.444824,13.81327923,293.909907,0.233995535,x
2195,1,1800.440918,19.23436639,282.391189,0.295375265,x
2195,1,1800.4375,11.4212957,311.6438891,0.237190076,x
2195,1,1800.260376,16.2750829,296.5686283,0.287715353,x
2195,1,1800.128662,15.14202439,297.3680238,0.268696502,x
2195,1,1800.032227,16.18534901,295.8479839,0.284613132,x
2195,1,1800.022095,14.09412677,295.0968365,0.242384708,x
2195,1,1800.008911,17.5660903,290.2749506,0.291096,x
2195,1,1799.953613,16.99284085,278.1532163,0.248448425,x
2195,1,1799.922729,17.63121473,288.2004028,0.285979633,x
2195,1,1799.884033,15.35315683,293.7389513,0.261777737,x
2195,1,1799.762451,17.43609746,287.2985305,0.278782261,x
2195,1,1799.72876,14.64334664,292.0748801,0.244883565,x
2195,1,1799.577148,14.52231312,312.8177953,0.311620841,x
2195,1,1799.525513,12.88271068,304.561244,0.246514065,x
2195,1,1799.023193,15.7497953,281.5751593,0.236936417,x
2195,1,1798.411865,13.68286822,284.7417269,0.211131677,x
2195,1,1798.19873,14.30584014,311.2889891,0.300991065,
2195,1,1797.321533,16.6620245,292.967765,0.28324168,x
2195,1,1101.232178,13.17042598,310.7799347,0.27138701,
2195,1,499.4310913,11.75019159,313.1114339,0.245690778,
2195,1,300.6506958,8.584693856,324.8988592,0.209165523,
2195,1,149.7839813,4.903781516,351.4643117,0.194502904,
2195,1,50.60450745,0.124196612,391.8987692,0.185560401,
2195,1,50.60450745,0.124196612,391.8987692,0.185560401,
2195,2,1800.131104,6.262697112,288.2772115,0.101495055,
2195,2,1101.947632,5.81472003,293.4971926,0.098314194,
2195,2,500.005249,7.496110536,261.0564198,0.093351493,
2195,2,300.8360291,3.706080755,324.9466018,0.090539099,
2195,2,151.8651886,1.644172926,362.5487989,0.092306787,
2195,2,48.13084412,-1.040661676,411.1531228,0.085866303,
2195,2,48.13084412,-1.040661676,411.1531228,0.085866303,
2195,3,1801.396851,19.0439861,262.1731418,0.248507658,x
2195,3,1801.36853,19.70142826,270.2015433,0.275672627,x
2195,3,1801.351563,19.66057977,255.4892021,0.243909905,x
2195,3,1801.315918,21.03391631,256.2194997,0.26277521,x
2195,3,1801.297119,19.89447725,255.9496858,0.247711913,x
2195,3,1801.24646,20.60489612,256.4087035,0.257459525,x
2195,3,1801.207275,22.03609314,250.5998154,0.263986777,x
2195,3,1801.190674,18.97587423,261.9605164,0.247330984,x
2195,3,1801.159546,17.53488383,279.9256991,0.267048856,x
2195,3,1801.127319,20.52822492,261.4140471,0.266715443,x
2195,3,1801.106689,15.86082852,287.3212425,0.259384335,x
2195,3,1801.06189,21.30964212,258.1916164,0.27058673,x
2195,3,1801.040161,22.29899348,237.328898,0.242895553,x
2195,3,1801.039673,19.17259354,260.648796,0.24778749,x
2195,3,1801.033936,18.06368943,268.3001527,0.247746482,x
2195,3,1801.026733,22.51671369,252.3478467,0.273218908,x
2195,3,1800.974121,19.63114569,269.2295139,0.272888913,x
2195,3,1800.973145,17.66649215,251.6613045,0.211010668,x
2195,3,1800.968994,14.3448853,286.6303138,0.231868251,x
2195,3,1800.964844,19.5786946,233.7313764,0.207228361,x
2195,3,1800.861084,19.25389099,265.6559845,0.25869825,x
2195,3,1800.792603,20.03427011,259.7396256,0.257431573,x
2195,3,1800.769287,19.63158929,262.4064656,0.257878961,x
2195,3,1800.764526,19.33040106,262.6401379,0.253476799,x
2195,3,1800.623901,17.20123947,266.3123302,0.231695339,x
2195,3,1800.607788,20.12413869,248.9663241,0.237070659,x
2195,3,1800.595825,16.89209848,271.3756796,0.237246213,x
2195,3,1800.524658,18.98293078,256.1142169,0.235954286,x
2195,3,1800.321655,19.13224101,261.8158401,0.248870948,x
2195,3,1799.250732,20.56642528,250.7830132,0.246467552,x
2195,3,1799.055664,19.63361077,254.8803315,0.242303966,x
2195,3,1798.880859,19.36426118,256.7990598,0.242487803,x
2195,3,1798.851685,19.73236974,256.0650535,0.24595173,x
2195,3,1798.509155,22.18653889,242.5259178,0.250027971,x
2195,3,1798.43811,19.49222708,259.23062,0.24967173,x
2195,3,1798.358765,17.58056577,269.3314917,0.244210315,x
2195,3,1798.134766,18.51011277,262.8167058,0.243216498,x
2195,3,1798.089722,19.66986293,259.7033701,0.252380504,x
2195,3,1798.065796,18.06684013,266.6749599,0.244785751,x
2195,3,1798.001465,19.17891977,260.611588,0.24812606,x
2195,3,1797.985229,18.66762782,264.2561937,0.248298163,
2195,3,1797.915405,19.48455093,257.7890715,0.246087381,x
2195,3,1101.131836,16.93483013,286.1055244,0.27152467,
2195,3,497.8136597,10.16774301,322.9706716,0.248647875,
2195,3,298.8741455,7.050506314,341.2508967,0.233536022,
2195,3,148.2151184,3.142673492,366.6571953,0.206524673,
2195,3,49.99140549,0.83603456,385.3461962,0.195472793,
2195,3,49.99140549,0.83603456,385.3461962,0.195472793,
2196,1,1801.637207,23.69769228,318.9738864,0.559924017,
2196,1,1099.258423,19.42940466,332.4986643,0.544560145,
2196,1,500.9735107,14.67223727,348.9125195,0.563016051,
2196,1,299.2503967,9.815019351,358.9446943,0.466396,
2196,1,148.3076477,6.198358459,369.5977435,0.411930321,
2196,1,49.5935173,1.756160134,387.7299426,0.374653694,
2196,1,49.5935173,1.756160134,387.7299426,0.374653694,
2196,2,1800.28186,34.38193144,289.556232,0.574404112,
2196,2,1099.637573,32.19908724,295.6468126,0.563512976,
2196,2,500.9679871,17.70008726,335.793464,0.522813983,
2196,2,299.1387634,13.91362879,347.8275885,0.511027968,
2196,2,148.396637,4.985292982,376.2866075,0.467346409,
2196,2,49.68143463,2.650652359,384.0332282,0.431608268,
2196,2,49.68143463,2.650652359,384.0332282,0.431608268,
2197,1,1800.939819,23.3442995,256.9228703,0.298287599,
2197,1,1100.209839,22.32830603,273.0162239,0.322274537,
2197,1,501.0535278,19.72883824,285.8065275,0.31419849,
2197,1,298.8166809,13.27497492,319.9781799,0.310715217,
2197,1,149.8251495,9.375780004,342.4944444,0.315406278,
2197,1,49.83174133,0.75071952,388.8195239,0.30622236,
2197,1,49.83174133,0.75071952,388.8195239,0.30622236,
2197,2,1802.470825,21.65279092,268.6090215,0.313931957,
2197,2,1099.302368,19.83739695,281.3192263,0.317669495,
2197,2,499.2649536,16.23188124,302.7118122,0.3191164,
2197,2,298.4527893,12.61428982,319.4589073,0.303848722,
2197,2,149.2450256,7.086398908,347.0565339,0.275524572,
2197,2,49.03768921,1.978763696,377.5603372,0.238867805,
2197,2,49.03768921,1.978763696,377.5603372,0.238867805,
2197,3,1801.968506,29.19192913,302.1969736,0.592846672,
2197,3,1099.900879,24.91476724,301.7375443,0.488792763,
2197,3,501.4557495,18.89165831,315.5453891,0.426991426,
2197,3,299.3946533,14.02136445,329.8943553,0.379794003,
2197,3,148.5275421,7.352033534,358.2088621,0.346963688,
2197,3,49.96465302,1.63851569,385.9945084,0.30773383,
2197,3,49.96465302,1.63851569,385.9945084,0.30773383,
2198,1,1800.43457,7.656294929,211.5180229,0.069446514,
2198,1,1098.445068,7.186851749,218.4931649,0.067277554,
2198,1,501.8157349,6.088876893,172.5333178,0.044656101,
2198,1,300.0157776,4.218542054,223.9769074,0.040298092,
2198,1,150.9744415,2.057245166,304.1360106,0.037252806,
2198,1,51.54748154,0.31812877,378.3381536,0.035080296,
2198,1,51.54748154,0.31812877,378.3381536,0.035080296,
2198,2,1801.730225,18.37142179,224.3744205,0.186119089,
2198,2,1098.294312,17.29031285,238.1757737,0.189682405,
2198,2,500.835083,14.21713285,265.4900594,0.188242642,
2198,2,302.2487793,9.884869447,300.0085092,0.178350994,
2198,2,151.986557,5.557953583,338.590696,0.169078301,
2198,2,50.11381912,1.671720285,376.3240564,0.158122874,
2198,2,50.11381912,2.870058921,376.8521108,0.279670928,
2198,3,1799.046509,8.734321306,253.1525482,0.105257971,
2198,3,1099.704346,10.14592404,234.0417224,0.106018642,
2198,3,501.9142761,8.340882361,260.0629132,0.103599381,
2198,3,298.4871521,6.709401148,280.1400796,0.098403264,
2198,3,147.884552,3.765276063,323.2075277,0.089263757,
2198,3,50.6092186,0.959112668,372.073808,0.078081844,
2198,3,50.6092186,1.854138672,372.4937057,0.153951236,
2199,1,1801.453979,13.95069773,254.7104222,0.170974432,
2199,1,1096.591309,12.09735339,279.7015751,0.179168363,
2199,1,502.775116,8.42635195,319.3526304,0.190996667,
2199,1,300.7808228,6.612339472,335.8852307,0.190731664,
2199,1,150.2706451,3.904111809,359.8612901,0.18848607,
2199,1,48.49501419,0.728925897,388.1139267,0.183930895,
2199,1,48.49501419,0.728925897,388.1139267,0.183930895,
2199,2,1801.159302,4.973506981,114.4818748,0.028810241,
2199,2,1099.588135,5.378010633,73.19519613,0.026947716,
2199,2,500.4482117,4.349770364,110.4695409,0.024552685,
2199,2,299.5805664,4.520062738,79.42640733,0.022946174,
2199,2,149.6344757,3.853071865,102.9088897,0.021120412,
2199,2,47.92685318,0.148498113,377.5866013,0.013812029,
2199,2,47.92685318,0.148498113,377.5866013,0.013812029,
2200,2,1802.456665,18.93175529,255.5182287,0.238258422,
2200,2,1096.919189,17.77513008,269.7830422,0.2481038,
2200,2,500.5976868,14.27021525,296.7671162,0.253727376,
2200,2,301.8058472,11.71098815,314.3053969,0.2538087,
2200,2,149.0041046,6.154456421,350.5897005,0.246905144,
2200,2,50.85438156,1.541964794,381.8009136,0.238932771,
2200,2,50.85438156,1.541964794,381.8009136,0.238932771,
2200,3,1799.765381,19.9124427,253.1140973,0.243702495,
2200,3,1099.157227,17.23296358,272.5865927,0.244024695,
2200,3,500.3199463,13.59537565,292.9363163,0.22982916,
